class,filename,height,width,xmax,xmin,ymax,ymin
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-18_02_01.jpg,1500,2000,1137,1006,403,301
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-18_02_01.jpg,1500,2000,736,495,1419,1159
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-18_02_01.jpg,1500,2000,1003,888,1500,1411
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-18_02_01.jpg,1500,2000,56,0,1351,1263
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-18_02_01.jpg,1500,2000,1594,1522,853,788
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-22_01_01.jpg,1500,2000,1894,1806,966,886
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-22_01_01.jpg,1500,2000,1473,1342,1180,1109
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-42_01_02.jpg,1500,2000,1701,1637,1450,1346
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-42_01_02.jpg,1500,2000,1745,1670,972,912
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-34_02_01.jpg,1500,2000,1140,1080,1248,1180
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-34_02_01.jpg,1500,2000,1752,1724,1279,1222
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-34_02_01.jpg,1500,2000,207,143,521,489
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-34_02_01.jpg,1500,2000,418,374,624,546
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-34_02_01.jpg,1500,2000,75,0,1343,1293
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-34_02_01.jpg,1500,2000,536,451,189,75
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_10-56-46_02_02.jpg,1500,2000,882,764,833,692
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-58_02_02.jpg,1500,2000,1890,1775,493,439
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-58_02_02.jpg,1500,2000,1234,1083,339,224
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-32_01_02.jpg,1500,2000,543,524,1306,1289
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-31_01_02.jpg,1500,2000,1482,1417,297,241
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-31_01_02.jpg,1500,2000,1506,1457,712,666
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-31_01_02.jpg,1500,2000,1394,1360,1118,1079
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-31_01_02.jpg,1500,2000,775,745,1242,1223
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-31_01_02.jpg,1500,2000,449,344,310,229
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-49_02_01.jpg,1500,2000,447,379,1111,1042
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-49_02_01.jpg,1500,2000,59,0,482,439
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-49_02_01.jpg,1500,2000,1982,1916,408,340
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-49_02_01.jpg,1500,2000,1841,1797,228,173
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-49_02_01.jpg,1500,2000,1055,1007,1218,1156
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-49_02_01.jpg,1500,2000,91,57,1097,1058
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-49_02_01.jpg,1500,2000,557,493,535,478
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-47_02_01.jpg,1500,2000,151,0,810,468
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-47_02_01.jpg,1500,2000,15,1,891,829
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-47_02_01.jpg,1500,2000,104,33,1260,1212
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-47_02_01.jpg,1500,2000,675,641,1500,1439
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-47_02_01.jpg,1500,2000,457,429,37,9
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-47_02_01.jpg,1500,2000,1942,1906,573,520
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-03_02_01.jpg,1500,2000,1134,1037,1080,995
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-57_02_02.jpg,1500,2000,1548,1505,271,221
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-48_02_01.jpg,1500,2000,1222,1124,1424,1340
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-48_02_01.jpg,1500,2000,306,268,1285,1239
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-34-45_02_01.jpg,1500,2000,1231,1194,701,674
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-39_01_01.jpg,1500,2000,1930,1853,817,753
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-39_01_01.jpg,1500,2000,1031,910,669,526
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-39_01_01.jpg,1500,2000,757,675,1102,1031
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-29_01_01.jpg,1500,2000,719,615,230,165
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-32_01_02.jpg,1500,2000,394,236,448,326
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-35-11_01_02.jpg,1500,2000,1422,1287,916,799
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-35-53_02_01.jpg,1500,2000,1361,1322,482,451
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-27_01_02.jpg,1500,2000,766,731,87,42
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-27_01_02.jpg,1500,2000,855,825,89,30
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-58-51_02_01.jpg,1500,2000,2000,1906,722,578
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-57-49_02_02.jpg,1500,2000,1448,1173,1146,963
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-57-49_02_02.jpg,1500,2000,1293,1166,1380,1265
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-57-49_02_02.jpg,1500,2000,1383,1303,1362,1268
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-57-49_02_02.jpg,1500,2000,898,833,220,126
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-00-13_02_01.jpg,1500,2000,856,742,1216,1125
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-07-58_02_01.jpg,1500,2000,851,773,423,347
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-00-01_01_02.jpg,1500,2000,1828,1734,674,570
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-00-01_01_02.jpg,1500,2000,1854,1763,216,133
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-00-01_01_02.jpg,1500,2000,1781,1661,302,190
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-00-01_01_02.jpg,1500,2000,953,872,362,307
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-00-01_01_02.jpg,1500,2000,1360,1240,774,698
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-00-01_01_02.jpg,1500,2000,1018,982,391,347
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-00-01_01_02.jpg,1500,2000,1895,1836,711,622
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-37_02_01.jpg,1500,2000,294,256,108,85
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-42_02_02.jpg,1500,2000,396,356,1455,1371
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-07-56_02_01.jpg,1500,2000,927,831,459,390
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-07-56_02_01.jpg,1500,2000,1178,1089,389,313
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-07-56_02_01.jpg,1500,2000,794,573,1435,1213
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-07-56_02_01.jpg,1500,2000,125,0,1418,1249
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-07-56_02_01.jpg,1500,2000,1088,958,1500,1455
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-07-56_02_01.jpg,1500,2000,1660,1600,868,799
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-07-56_02_01.jpg,1500,2000,1160,1084,783,666
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-54_01_02.jpg,1500,2000,951,902,986,937
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-54_01_02.jpg,1500,2000,1078,1050,787,758
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-54_01_02.jpg,1500,2000,1311,1262,1374,1337
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-12_01_01.jpg,1500,2000,301,102,701,534
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-12_01_01.jpg,1500,2000,679,547,1360,1259
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-12_01_01.jpg,1500,2000,788,718,1209,1143
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-12_01_01.jpg,1500,2000,917,832,1291,1200
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-12_01_01.jpg,1500,2000,908,776,1382,1268
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,1812,1720,900,818
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,1230,1155,748,656
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,1114,1059,599,546
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,776,733,957,920
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,530,498,660,628
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,1163,1110,1500,1455
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,198,159,1304,1274
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,66,41,1343,1315
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,877,833,171,98
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,1091,1049,524,490
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,1093,1064,890,854
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,1230,1200,837,818
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,1601,1580,95,68
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,1393,1301,79,21
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,1651,1623,304,281
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,1983,1933,833,801
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,1261,1234,683,651
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-55_02_01.jpg,1500,2000,1095,1066,933,903
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-36-39_02_02.jpg,1500,2000,442,315,1097,972
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-07-42_02_01.jpg,1500,2000,697,340,1500,1389
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-01_01_01.jpg,1500,2000,1155,1105,1223,1179
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-07-10_02_02.jpg,1500,2000,1089,1054,343,311
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-59-11_01_01.jpg,1500,2000,1645,1597,1095,1051
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-12_02_01.jpg,1500,2000,130,0,645,530
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-52_02_01.jpg,1500,2000,1869,1741,1122,1003
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-52_02_01.jpg,1500,2000,1973,1910,535,443
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-20_01_01.jpg,1500,2000,270,96,823,667
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-20_01_01.jpg,1500,2000,104,0,1052,836
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-20_01_01.jpg,1500,2000,899,769,1487,1368
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-20_01_01.jpg,1500,2000,676,572,1468,1381
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-20_01_01.jpg,1500,2000,921,849,1406,1312
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-20_01_01.jpg,1500,2000,807,740,1320,1254
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-41_02_01.jpg,1500,2000,677,511,413,289
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-41_02_01.jpg,1500,2000,363,208,500,356
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-01-41_02_01.jpg,1500,2000,253,0,1500,1313
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-11_02_01.jpg,1500,2000,1370,1330,129,69
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-11_02_01.jpg,1500,2000,1937,1899,1399,1339
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-11_02_01.jpg,1500,2000,1837,1756,195,158
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-50_02_02.jpg,1500,2000,187,11,1343,1183
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-50_02_02.jpg,1500,2000,105,0,1368,1327
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-50_02_02.jpg,1500,2000,952,899,1365,1313
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-50_02_02.jpg,1500,2000,223,182,1192,1149
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-50_02_02.jpg,1500,2000,138,102,335,292
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_10-21-50_02_02.jpg,1500,2000,568,535,528,491
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-06-08_01_01.jpg,1500,2000,1057,1012,650,598
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-04-32_02_01.jpg,1500,2000,1045,993,1404,1364
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-03_02_02.jpg,1500,2000,940,873,573,413
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-03_02_02.jpg,1500,2000,572,486,476,367
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-03_02_02.jpg,1500,2000,164,58,182,32
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-05-24_01_01.jpg,1500,2000,701,648,766,712
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-14_02_01.jpg,1500,2000,842,708,497,393
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-14_02_01.jpg,1500,2000,1106,999,420,306
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-14_02_01.jpg,1500,2000,1594,1477,871,816
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-14_02_01.jpg,1500,2000,1072,978,803,738
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-14_02_01.jpg,1500,2000,716,515,1381,1131
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_11-08-14_02_01.jpg,1500,2000,429,337,847,773
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-11_01_02.jpg,1500,2000,494,436,1025,896
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-11_01_02.jpg,1500,2000,1511,1460,1233,1173
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-11_01_02.jpg,1500,2000,1030,904,1423,1326
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-11_01_02.jpg,1500,2000,1050,948,1087,1027
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-04_16-37-11_01_02.jpg,1500,2000,1564,1504,629,582
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-14_01_02.jpg,1500,2000,736,652,109,0
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-14_01_02.jpg,1500,2000,1238,1185,365,301
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-14_01_02.jpg,1500,2000,349,289,800,745
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-14_01_02.jpg,1500,2000,176,118,901,810
plastic,./river_data/river_drone_images/data/zooniverse_trained/KL_L01_2019-05-01_11-00-14_01_02.jpg,1500,2000,80,29,975,916
